2012-08-safe-streets-seniors-sunnyside-report\ \(1\).pdf,Queens Blvd WB and Greenpoint Ave,x,date,09:00-10:00,,,,,,,,,,,,,24(mirrored),90(mirrored),24,90,
2012-08-safe-streets-seniors-sunnyside-report\ \(1\).pdf,Queens Blvd EB and 48th St,x,date,09:00-10:00,,,,,,,,,,,,,165(mirrored),26(mirrored),165,26,
2012-08-safe-streets-seniors-sunnyside-report\ \(1\).pdf,Queens Blvd WB and 48th St,x,date,12:00-13:00,,,,,,,,,,,,,322,162,31,57,
2012-08-safe-streets-seniors-sunnyside-report\ \(1\).pdf,Queens Blvd WB and 48th St,x,date,17:00-18:00,,,,,,,,,,,,,364,160,35,132,
2012-08-safe-streets-seniors-sunnyside-report\ \(1\).pdf,Queens Blvd WB and 48th St,x,date,09:00-10:00,,,,,,,,,,,,,273,162,61,80,
2012-08-safe-streets-seniors-sunnyside-report\ \(1\).pdf,Queens Blvd WB and Roosevelt Ave,x,date,09:00-10:00,,,,,,,,,,,,,6,112,6(mirrored),112(mirrored),
2012-08-safe-streets-seniors-sunnyside-report\ \(1\).pdf,43rd Ave and 51st St,x,date,12:00-13:00,,,,,,,,,,,,,77,151,110,77,
2012-08-safe-streets-seniors-sunnyside-report\ \(1\).pdf,43rd Ave and 51st St,x,date,17:00-18:00,,,,,,,,,,,,,94,181,78,29,
2012-08-safe-streets-seniors-sunnyside-report\ \(1\).pdf,43rd Ave and 51st St,x,date,09:00-10:00,,,,,,,,,,,,,121,203,99,31,
2012-08-safe-streets-seniors-sunnyside-report\ \(1\).pdf,Queens Blvd EB and Roosevelt Ave,x,date,09:00-10:00,,,,,,,,,,,,,44,143,44(mirrored),143(mirrored),
2012-08-safe-streets-seniors-sunnyside-report\ \(1\).pdf,Queens Blvd EB and 43rd St,x,date,12:00-13:00,,,,,,,,,,,,,14,58,344,40,
2012-08-safe-streets-seniors-sunnyside-report\ \(1\).pdf,Queens Blvd EB and 43rd St,x,date,17:00-18:00,,,,,,,,,,,,,14,36,381,28,
2012-08-safe-streets-seniors-sunnyside-report\ \(1\).pdf,Queens Blvd EB and 43rd St,x,date,09:00-10:00,,,,,,,,,,,,,10,41,130,28,
13dcp047x_eas.pdf,W. 225th St and Broadway,x,date,12:00-12:15,,,,,,,,,,,,,216(mirrored),67,216,67(mirrored),
13dcp047x_eas.pdf,W. 225th St and Broadway,x,date,17:00-17:15,,,,,,,,,,,,,203(mirrored),90,203,90(mirrored),
13dcp047x_eas.pdf,W. 225th St and Parking Entrance,x,date,12:00-12:15,,,,,,,,,,,,,348(mirrored),51,348,31,
13dcp047x_eas.pdf,W. 225th St and Parking Entrance,x,date,17:00-17:15,,,,,,,,,,,,,279(mirrored),25,279,24,
07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 126th St and 3rd Ave,x,date,12:00-12:15,,,,,,,,,,,,,6,8,6,8(mirrored),
07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 126th St and 3rd Ave,x,date,17:00-17:15,,,,,,,,,,,,,12,9,8,9(mirrored),
07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 126th St and 3rd Ave,x,date,09:00-09:15,,,,,,,,,,,,,22,8,9,8(mirrored),
07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 125th Street and 2nd Ave,x,date,12:00-12:15,,,,,,,,,,,,,34,107(mirrored),34(mirrored),107,
07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 125th Street and 2nd Ave,x,date,17:00-17:15,,,,,,,,,,,,,12,85(mirrored),12(mirrored),85,
07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 125th Street and 2nd Ave,x,date,09:00-09:15,,,,,,,,,,,,,11,82(mirrored),11(mirrored),82,
07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 125th Street and 3rd Ave,x,date,12:00-12:15,,,,,,,,,,,,,41,49,75,38,
07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 125th Street and 3rd Ave,x,date,17:00-17:15,,,,,,,,,,,,,55,34,90,66,
07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 125th Street and 3rd Ave,x,date,09:00-09:15,,,,,,,,,,,,,41,29,64,52,
07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 127th St and 3rd Ave,x,date,12:00-12:15,,,,,,,,,,,,,1(mirrored),4,1,4(mirrored),
07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 127th St and 3rd Ave,x,date,17:00-17:15,,,,,,,,,,,,,2(mirrored),2,2,2(mirrored),
07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 127th St and 3rd Ave,x,date,09:00-09:15,,,,,,,,,,,,,5(mirrored),11,5,11(mirrored),
07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 126th St and 2nd Ave,x,date,12:00-12:15,,,,,,,,,,,,,15,19(mirrored),26,19,
07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 126th St and 2nd Ave,x,date,17:00-17:15,,,,,,,,,,,,,13,26(mirrored),17,26,
07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 126th St and 2nd Ave,x,date,09:00-09:15,,,,,,,,,,,,,18,19(mirrored),21,19,
07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 125th Street and Lexington Ave,x,date,12:00-12:15,,,,,,,,,,,,,190,261,186,261(mirrored),
07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 125th Street and Lexington Ave,x,date,17:00-17:15,,,,,,,,,,,,,200,134,214,134(mirrored),
07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 125th Street and Lexington Ave,x,date,09:00-09:15,,,,,,,,,,,,,166,98,126,98(mirrored),
qntransfiguration.pdf,38th Ave and 98th St,x,date,09:00-10:00,,,,,,,,,,,,,83,52,110,91,
qntransfiguration.pdf,38th Ave and 99th St,x,date,09:00-10:00,,,,,,,,,,,,,104,157,67,86,
2012-10-hamilton-heights-safe-seniors-report.pdf,Broadway and 145th Street,x,date,17:00-18:00,,,,,,,,,,,,,530,613,525,896,
2012-10-hamilton-heights-safe-seniors-report.pdf,Broadway and 145th Street,x,date,09:00-10:00,,,,,,,,,,,,,449,391,297,574,
2012-10-hamilton-heights-safe-seniors-report.pdf,Broadway and 166th Street,x,date,17:00-18:00,,,,,,,,,,,,,170,626,287,626(mirrored),
2012-10-hamilton-heights-safe-seniors-report.pdf,Broadway and 166th Street,x,date,09:00-10:00,,,,,,,,,,,,,149,693,328,693(mirrored),
2012-10-hamilton-heights-safe-seniors-report.pdf,Audubon Avenue and 165th Street,x,date,17:00-18:00,,,,,,,,,,,,,241,309,230,306,
2012-10-hamilton-heights-safe-seniors-report.pdf,Audubon Avenue and 165th Street,x,date,09:00-10:00,,,,,,,,,,,,,205,262,127,337,
2012-10-hamilton-heights-safe-seniors-report.pdf,Broadway and 160th Street,x,date,17:00-18:00,,,,,,,,,,,,,122,395,108,517,
2012-10-hamilton-heights-safe-seniors-report.pdf,Broadway and 160th Street,x,date,09:00-10:00,,,,,,,,,,,,,97,182,174,143,
2012-10-hamilton-heights-safe-seniors-report.pdf,St Nicholas Avenue and 165th Street,x,date,17:00-18:00,,,,,,,,,,,,,140,309,230,306,
2012-10-hamilton-heights-safe-seniors-report.pdf,St Nicholas Avenue and 165th Street,x,date,09:00-10:00,,,,,,,,,,,,,96,262,127,337,
2012-10-hamilton-heights-safe-seniors-report.pdf,Amsterdam Avenue and 155th Street*,x,date,17:00-18:00,,,,,,,,,,,,,134,199,89,312,
2012-10-hamilton-heights-safe-seniors-report.pdf,Amsterdam Avenue and 155th Street*,x,date,09:00-10:00,,,,,,,,,,,,,310,417,66,310,
2012-10-hamilton-heights-safe-seniors-report.pdf,Amsterdam Avenue and 147th Street,x,date,17:00-18:00,,,,,,,,,,,,,105,210,131,510,
2012-10-hamilton-heights-safe-seniors-report.pdf,Amsterdam Avenue and 147th Street,x,date,09:00-10:00,,,,,,,,,,,,,110,196,196,568,
2011_northern-brownsville-study.pdf,Hopkinson Ave and Pitkin Ave,x,date,17:00-18:00,,,,,,,,,,,,,286,78,461,53,
2011_northern-brownsville-study.pdf,Rockaway Ave and Atlantic Ave,x,date,17:00-18:00,,,,,,,,,,,,,31,78,58,173,
2011_northern-brownsville-study.pdf,Mother Gaston Blvd and New York Ave,x,date,17:00-18:00,,,,,,,,,,,,,19,15,24,101,
2011_northern-brownsville-study.pdf,Thomas Boyland Ave and Bergen St,x,date,17:00-18:00,,,,,,,,,,,,,26,114,18,74,
